ID,Age,Gender,Education,Income,PlayerType,GameHoursPerWeek,GE1,GE2,GE3,GE4,CS1,CS2,CS3,CI1,CI2,CI3,CI4,NOS1,NOS2,NOS3,COG1,COG2,COG3,AFF1,AFF2,AFF3,RISK1,RISK2,RISK3,RES1,RES2,RES3,RES4,GAP1,GAP2,GAP3,TI1,TI2,TI3,REC1,REC2,Duration_sec,SubmitTime,IP_Location,item_std,item_count,missing_ratio,GE_mean,TI_mean,max_streak
243,2,2,3.0,4.0,2,29,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,437,2025-03-06 23:55:00,浙江,0.8431633114337336,35,0.0,3.75,4.0,6
244,2,1,2.0,3.0,2,49,3.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,2.0,1.0,1.0,2.0,2.0,314,2025-03-07 00:51:00,其他,1.1631599960755994,35,0.0,2.5,1.3333333333333333,3
245,2,1,2.0,,1,5,1.0,1.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,274,2025-03-06 07:47:00,上海,1.0706159383247376,35,0.0,1.5,1.0,5
246,2,1,1.0,1.0,1,7,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,,,,,,301,2025-03-06 06:46:00,其他,1.11674815279973,30,0.14285714285714285,2.25,,3
247,5,2,4.0,5.0,2,26,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,435,2025-03-06 19:57:00,江苏,0.9701425001453319,35,0.0,4.25,4.0,5
248,3,2,2.0,2.0,2,35,4.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,505,2025-03-06 07:49:00,广东,0.7859052479933757,34,0.02857142857142857,3.25,3.0,8
249,4,1,2.0,,1,12,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,253,2025-03-06 19:09:00,浙江,0.8381652631810514,35,0.0,3.25,3.3333333333333335,3
250,1,1,2.0,,2,6,4.0,2.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,436,2025-03-06 11:11:00,北京,1.0395538797520614,35,0.0,3.25,1.0,5
252,1,1,1.0,1.0,3,59,3.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,279,2025-03-06 20:10:00,山东,0.7647705208621942,35,0.0,2.75,2.3333333333333335,5
253,3,1,1.0,3.0,1,18,3.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,2.0,2.0,3.0,4.0,,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,332,2025-03-06 06:23:00,山东,0.7229988054812213,33,0.05714285714285714,3.5,2.3333333333333335,5
254,2,2,2.0,3.0,1,10,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,446,2025-03-06 18:52:00,湖北,0.87735277919413,35,0.0,3.25,4.0,5
255,2,2,3.0,3.0,2,12,5.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,450,2025-03-07 05:48:00,上海,1.0597144202125481,34,0.02857142857142857,3.75,2.0,7
256,2,1,2.0,,2,10,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,228,2025-03-06 22:18:00,北京,0.8934871726729446,35,0.0,2.75,2.0,3
257,1,1,2.0,2.0,3,59,4.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,2.0,1.0,3.0,3.0,2.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,405,2025-03-07 04:32:00,浙江,1.1653253594071105,35,0.0,4.25,4.0,5
258,2,2,1.0,2.0,2,40,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,1.0,,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,270,2025-03-06 21:50:00,其他,1.0797107951065041,34,0.02857142857142857,5.0,4.0,5
259,1,2,2.0,2.0,1,2,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,5.0,3.0,1.0,2.0,5.0,4.0,4.0,5.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,484,2025-03-06 11:42:00,上海,1.1667667023938961,35,0.0,3.0,3.3333333333333335,3
261,1,1,2.0,3.0,2,26,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,384,2025-03-07 04:23:00,广东,0.9482402985876239,35,0.0,1.75,2.3333333333333335,4
262,4,2,1.0,4.0,3,11,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,219,2025-03-06 15:00:00,广东,1.2147552231214487,35,0.0,3.5,4.333333333333333,3
263,1,2,3.0,,2,5,3.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,4.0,3.0,1.0,2.0,5.0,4.0,5.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,361,2025-03-06 21:43:00,山东,1.1617141782438456,35,0.0,2.5,3.0,3
264,2,2,3.0,1.0,1,17,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,,5.0,3.0,3.0,3.0,2.0,2.0,223,2025-03-06 12:20:00,江苏,1.0242165824878726,34,0.02857142857142857,4.5,3.0,3
266,1,1,2.0,2.0,3,16,4.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,5.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,378,2025-03-07 07:04:00,山东,1.0674716850199482,35,0.0,3.75,2.6666666666666665,4
267,2,2,1.0,2.0,1,18,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,227,2025-03-07 01:24:00,江苏,1.0595702315704476,35,0.0,3.5,3.0,3
269,5,1,2.0,2.0,2,12,4.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,1.0,5.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,305,2025-03-06 16:24:00,四川,1.0977440579692166,35,0.0,2.75,2.6666666666666665,3
270,2,1,2.0,3.0,2,20,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,440,2025-03-06 20:08:00,上海,0.9102589898327995,35,0.0,3.25,3.0,4
271,1,1,4.0,3.0,2,7,2.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,511,2025-03-07 14:07:00,其他,1.1717974414110484,35,0.0,3.0,2.0,3
272,1,2,2.0,2.0,1,25,5.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,446,2025-03-06 21:16:00,广东,1.027356892649263,35,0.0,4.25,2.3333333333333335,3
273,2,1,2.0,2.0,2,39,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,334,2025-03-06 21:56:00,广东,0.9321521136730904,35,0.0,1.5,2.6666666666666665,4
274,1,2,2.0,3.0,2,8,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,,3.0,3.0,296,2025-03-06 17:51:00,上海,1.2064148209229704,34,0.02857142857142857,2.25,2.5,3
276,1,2,2.0,2.0,3,7,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,361,2025-03-07 07:24:00,江苏,1.1449560558151997,35,0.0,3.25,2.0,6
277,1,2,3.0,2.0,2,43,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,226,2025-03-07 05:17:00,上海,0.8321279798143528,35,0.0,3.25,1.6666666666666667,5
279,1,2,3.0,2.0,1,13,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,260,2025-03-07 17:52:00,湖北,0.9166984970282114,35,0.0,3.5,3.3333333333333335,3
280,3,2,2.0,1.0,1,7,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,364,2025-03-06 22:49:00,江苏,1.0651074037450896,35,0.0,1.75,3.0,5
282,2,1,2.0,2.0,1,9,1.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,380,2025-03-07 11:35:00,其他,1.0100336960848835,35,0.0,2.0,3.6666666666666665,4
283,1,2,1.0,2.0,2,11,3.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,422,2025-03-06 23:01:00,浙江,1.0083683467310325,35,0.0,2.75,1.3333333333333333,5
284,1,1,2.0,2.0,1,31,3.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,483,2025-03-06 23:45:00,其他,1.1324102353725307,35,0.0,2.25,3.6666666666666665,4
286,1,2,4.0,1.0,3,70,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,5.0,457,2025-03-07 08:50:00,上海,1.3233519955785311,35,0.0,4.0,4.666666666666667,3
288,1,1,2.0,,3,70,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,219,2025-03-07 03:03:00,江苏,0.9508951996262621,35,0.0,3.0,2.3333333333333335,4
289,2,2,2.0,2.0,1,7,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,284,2025-03-07 18:48:00,北京,0.8178676928606547,35,0.0,4.5,3.3333333333333335,4
290,3,2,2.0,2.0,2,1,1.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,235,2025-03-07 06:08:00,上海,1.3584469629913802,35,0.0,1.25,1.6666666666666667,5
291,2,1,2.0,2.0,3,7,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,353,2025-03-07 06:16:00,广东,1.2078176722551153,35,0.0,5.0,4.0,4
292,1,2,2.0,3.0,2,63,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,5.0,4.0,3.0,4.0,3.0,377,2025-03-07 22:34:00,江苏,1.1000381964338535,35,0.0,4.25,4.0,4
293,2,1,4.0,2.0,2,18,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,,222,2025-03-07 11:58:00,其他,0.6520227678843524,34,0.02857142857142857,2.25,2.3333333333333335,5
294,1,1,1.0,2.0,1,3,2.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,,4.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,252,2025-03-08 00:34:00,其他,1.2384942844808053,34,0.02857142857142857,1.75,2.0,5
295,2,1,2.0,2.0,2,35,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,428,2025-03-07 10:26:00,福建,0.9544235798364891,35,0.0,3.0,3.6666666666666665,3
296,4,1,2.0,1.0,2,70,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,159,2025-03-07 14:56:00,上海,1.1061326375099443,35,0.0,4.25,5.0,7
297,1,2,2.0,2.0,3,70,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,455,2025-03-07 16:48:00,江苏,0.814779446364774,35,0.0,2.5,3.0,4
298,3,1,2.0,3.0,2,6,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,321,2025-03-07 18:44:00,广东,1.113703791164321,35,0.0,2.0,3.0,5
299,5,2,2.0,3.0,3,19,3.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,213,2025-03-08 00:49:00,上海,0.9230930832457441,35,0.0,2.75,2.0,5
300,3,2,1.0,5.0,3,63,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,2.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,245,2025-03-07 12:58:00,浙江,1.2112914144648688,35,0.0,5.0,5.0,6
301,1,2,2.0,1.0,2,8,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,,3.0,3.0,2.0,4.0,1.0,3.0,129,2025-03-07 06:15:00,其他,0.8268688657895648,33,0.05714285714285714,1.5,3.0,3
302,1,2,2.0,1.0,2,27,4.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,410,2025-03-07 17:12:00,湖北,1.093909802251623,35,0.0,4.0,3.0,3
303,1,1,1.0,2.0,1,26,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,268,2025-03-08 06:47:00,其他,0.9056313086609201,35,0.0,3.0,2.0,7
304,2,2,3.0,1.0,3,7,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,5.0,3.0,3.0,195,2025-03-07 10:43:00,湖北,1.0083683467310325,35,0.0,3.5,4.333333333333333,4
305,4,2,1.0,1.0,2,66,4.0,3.0,3.0,1.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,244,2025-03-07 16:47:00,江苏,1.0651074037450896,35,0.0,2.75,3.3333333333333335,4
306,2,2,3.0,2.0,3,12,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,5.0,4.0,4.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,393,2025-03-07 21:16:00,广东,1.027356892649263,35,0.0,4.0,3.6666666666666665,5
307,1,1,1.0,3.0,2,41,4.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,,3.0,3.0,4.0,3.0,599,2025-03-07 19:03:00,其他,1.006662298865523,34,0.02857142857142857,3.75,3.0,3
309,2,2,2.0,1.0,2,56,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,336,2025-03-07 19:54:00,其他,1.0651671724050364,34,0.02857142857142857,2.25,3.0,3
310,1,1,2.0,1.0,2,39,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,371,2025-03-07 22:46:00,其他,0.8075276096432459,35,0.0,2.25,3.3333333333333335,3
311,2,2,1.0,1.0,3,70,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,471,2025-03-08 02:56:00,广东,1.1398068537544184,35,0.0,3.0,4.333333333333333,6
312,2,1,2.0,2.0,2,22,1.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,,4.0,4.0,4.0,3.0,4.0,4.0,436,2025-03-07 16:47:00,广东,1.1930428150931032,34,0.02857142857142857,1.5,3.6666666666666665,4
313,2,2,2.0,2.0,2,56,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,,1.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,155,2025-03-07 15:12:00,湖北,0.8956221510397983,34,0.02857142857142857,2.0,2.0,5
314,1,1,3.0,,2,5,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,410,2025-03-07 18:36:00,其他,0.9166984970282113,35,0.0,3.75,2.6666666666666665,4
315,1,2,2.0,2.0,1,9,2.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,507,2025-03-08 00:44:00,上海,0.7853704366024198,35,0.0,2.5,3.3333333333333335,5
316,1,1,3.0,2.0,2,3,3.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,,2.0,4.0,3.0,5.0,2.0,3.0,415,2025-03-08 11:32:00,江苏,0.8507100944999627,34,0.02857142857142857,4.0,4.0,5
319,1,2,3.0,1.0,2,12,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,440,2025-03-08 05:58:00,其他,0.933148695768015,34,0.02857142857142857,2.25,3.3333333333333335,4
320,3,1,1.0,2.0,2,36,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,568,2025-03-08 02:22:00,广东,0.8859311201102668,35,0.0,5.0,4.666666666666667,7
322,2,1,3.0,,3,70,4.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,477,2025-03-08 06:00:00,其他,0.9570613285232152,35,0.0,2.75,1.6666666666666667,6
